Result Date,Result Time,GHBubbler(ft),GHProbe(ft),WaterTemp(C),RainInterval(in),RainDayPST(in),RainWY(in),Battery,Streamflow(cfs)
1/27/2023,8:15:00 PM,0.828,0.709,8.4,0,0,18.19,13.1,10
1/27/2023,8:30:00 PM,0.828,0.706,8.3,0,0,18.19,13.05,9.9
1/27/2023,8:45:00 PM,0.826,0.707,8.3,0,0,18.19,13.04,10
1/27/2023,9:00:00 PM,0.826,0.706,8.2,0,0,18.19,13.06,9.9
1/27/2023,9:15:00 PM,0.828,0.705,8.2,0,0,18.19,13.08,9.9
1/27/2023,9:30:00 PM,0.826,0.706,8.1,0,0,18.19,13.01,9.9
1/27/2023,9:45:00 PM,0.828,0.706,8.1,0,0,18.19,13.05,9.9
1/27/2023,10:00:00 PM,0.826,0.705,8,0,0,18.19,13.01,9.9
1/27/2023,10:15:00 PM,0.826,0.708,8,0,0,18.19,13.07,10
1/27/2023,10:30:00 PM,0.826,0.705,8,0,0,18.19,12.99,9.9
1/27/2023,10:45:00 PM,0.826,0.704,8,0,0,18.19,13.05,9.8
1/27/2023,11:00:00 PM,0.823,0.704,8,0,0,18.19,13.05,9.8
1/27/2023,11:15:00 PM,0.826,0.705,8,0,0,18.19,12.98,9.9
1/27/2023,11:30:00 PM,0.826,0.703,8,0,0,18.19,12.96,9.8
1/27/2023,11:45:00 PM,0.823,0.703,8,0,0,18.19,12.96,9.8
1/28/2023,12:00:00 AM,0.823,0.702,8,0,0,18.19,12.94,9.8
1/28/2023,12:15:00 AM,0.823,0.703,8,0,0,18.19,12.96,9.8
1/28/2023,12:30:00 AM,0.821,0.702,8,0,0,18.19,12.96,9.8
1/28/2023,12:45:00 AM,0.823,0.704,8.1,0,0,18.19,13.01,9.8
1/28/2023,1:00:00 AM,0.821,0.703,8.1,0,0,18.19,12.95,9.8
1/28/2023,1:15:00 AM,0.821,0.7,8.1,0,0,18.19,12.98,9.7
1/28/2023,1:30:00 AM,0.821,0.702,8.2,0,0,18.19,12.99,9.8
1/28/2023,1:45:00 AM,0.821,0.701,8.2,0,0,18.19,12.96,9.7
1/28/2023,2:00:00 AM,0.821,0.7,8.3,0,0,18.19,13.08,9.7
1/28/2023,2:15:00 AM,0.821,0.701,8.3,0,0,18.19,12.94,9.7
1/28/2023,2:30:00 AM,0.819,0.7,8.3,0,0,18.19,12.92,9.7
1/28/2023,2:45:00 AM,0.819,0.699,8.4,0,0,18.19,12.91,9.6
1/28/2023,3:00:00 AM,0.821,0.698,8.4,0,0,18.19,12.89,9.6
1/28/2023,3:15:00 AM,0.819,0.7,8.4,0,0,18.19,12.94,9.7
1/28/2023,3:30:00 AM,0.819,0.7,8.4,0,0,18.19,12.91,9.7
1/28/2023,3:45:00 AM,0.819,0.701,8.4,0,0,18.19,12.88,9.7
1/28/2023,4:00:00 AM,0.819,0.7,8.4,0,0,18.19,12.89,9.7
1/28/2023,4:15:00 AM,0.819,0.698,8.4,0,0,18.19,12.94,9.6
1/28/2023,4:30:00 AM,0.819,0.698,8.4,0,0,18.19,12.92,9.6
1/28/2023,4:45:00 AM,0.819,0.7,8.4,0,0,18.19,12.88,9.7
1/28/2023,5:00:00 AM,0.819,0.698,8.4,0,0,18.19,12.93,9.6
1/28/2023,5:15:00 AM,0.819,0.701,8.4,0,0,18.19,12.89,9.7
1/28/2023,5:30:00 AM,0.819,0.699,8.4,0,0,18.19,12.9,9.6
1/28/2023,5:45:00 AM,0.819,0.699,8.4,0,0,18.19,12.9,9.6
1/28/2023,6:00:00 AM,0.816,0.696,8.3,0,0,18.19,12.92,9.5
1/28/2023,6:15:00 AM,0.816,0.696,8.3,0,0,18.19,12.91,9.5
1/28/2023,6:30:00 AM,0.819,0.696,8.2,0,0,18.19,12.92,9.5
1/28/2023,6:45:00 AM,0.819,0.698,8.2,0,0,18.19,12.92,9.6
1/28/2023,7:00:00 AM,0.819,0.699,8.2,0,0,18.19,12.87,9.6
1/28/2023,7:15:00 AM,0.819,0.698,8.1,0,0,18.19,12.86,9.6
1/28/2023,7:30:00 AM,0.819,0.698,8.1,0,0,18.19,12.9,9.6
1/28/2023,7:45:00 AM,0.819,0.697,8.1,0,0,18.19,12.94,9.5
1/28/2023,8:00:00 AM,0.819,0.698,8,0,0,18.19,12.96,9.6
1/28/2023,8:15:00 AM,0.819,0.697,8,0,0,18.19,13.07,9.5
1/28/2023,8:30:00 AM,0.819,0.696,8,0,0,18.19,13.23,9.5
1/28/2023,8:45:00 AM,0.819,0.699,8,0,0,18.19,13.35,9.6
1/28/2023,9:00:00 AM,0.819,0.698,8,0,0,18.19,13.59,9.6
1/28/2023,9:15:00 AM,0.819,0.7,8,0,0,18.19,13.85,9.7
1/28/2023,9:30:00 AM,0.819,0.7,8,0,0,18.19,13.79,9.7
1/28/2023,9:45:00 AM,0.819,0.698,8.1,0,0,18.19,13.83,9.6
1/28/2023,10:00:00 AM,0.819,0.697,8.1,0,0,18.19,13.83,9.5
1/28/2023,10:15:00 AM,0.819,0.699,8.2,0,0,18.19,13.83,9.6
1/28/2023,10:30:00 AM,0.819,0.696,8.2,0,0,18.19,13.84,9.5
1/28/2023,10:45:00 AM,0.819,0.697,8.3,0,0,18.19,13.84,9.5
1/28/2023,11:00:00 AM,0.819,0.699,8.4,0,0,18.19,13.87,9.6
1/28/2023,11:15:00 AM,0.819,0.696,8.5,0,0,18.19,13.84,9.5
1/28/2023,11:30:00 AM,0.816,0.698,8.6,0,0,18.19,13.79,9.6
1/28/2023,11:45:00 AM,0.816,0.698,8.7,0,0,18.19,13.78,9.6
1/28/2023,12:00:00 PM,0.816,0.698,8.8,0,0,18.19,13.84,9.6
1/28/2023,12:15:00 PM,0.816,0.699,8.9,0,0,18.19,13.78,9.6
1/28/2023,12:30:00 PM,0.816,0.698,8.9,0,0,18.19,13.79,9.6
1/28/2023,12:45:00 PM,0.816,0.698,9,0,0,18.19,13.85,9.6
1/28/2023,1:00:00 PM,0.814,0.698,9.2,0,0,18.19,13.83,9.6
1/28/2023,1:15:00 PM,0.816,0.699,9.3,0,0,18.19,13.79,9.6
1/28/2023,1:30:00 PM,0.814,0.696,9.4,0,0,18.19,13.45,9.5
1/28/2023,1:45:00 PM,0.814,0.698,9.6,0,0,18.19,13.45,9.6
1/28/2023,2:00:00 PM,0.816,0.698,9.7,0,0,18.19,13.33,9.6
1/28/2023,2:15:00 PM,0.816,0.699,9.9,0,0,18.19,13.33,9.6
1/28/2023,2:30:00 PM,0.816,0.696,10.1,0,0,18.19,13.32,9.5
1/28/2023,2:45:00 PM,0.816,0.695,10.3,0,0,18.19,13.33,9.5
1/28/2023,3:00:00 PM,0.816,0.697,10.4,0,0,18.19,13.31,9.5
1/28/2023,3:15:00 PM,0.816,0.697,10.4,0,0,18.19,13.26,9.5
1/28/2023,3:30:00 PM,0.816,0.7,10.4,0,0,18.19,13.31,9.7
1/28/2023,3:45:00 PM,0.816,0.699,10.3,0,0,18.19,13.24,9.6
1/28/2023,4:00:00 PM,0.816,0.698,10.2,0,0,18.19,13.24,9.6
1/28/2023,4:15:00 PM,0.816,0.699,10,0,0,18.19,13.23,9.6
1/28/2023,4:30:00 PM,0.816,0.699,9.9,0,0,18.19,13.23,9.6
1/28/2023,4:45:00 PM,0.816,0.698,9.7,0,0,18.19,13.23,9.6
1/28/2023,5:00:00 PM,0.816,0.698,9.5,0,0,18.19,13.15,9.6
1/28/2023,5:15:00 PM,0.819,0.7,9.4,0,0,18.19,13.17,9.7
1/28/2023,5:30:00 PM,0.819,0.698,9.3,0,0,18.19,13.15,9.6
1/28/2023,5:45:00 PM,0.819,0.703,9.2,0,0,18.19,13.14,9.8
1/28/2023,6:00:00 PM,0.816,0.696,9.1,0,0,18.19,13.11,9.5
1/28/2023,6:15:00 PM,0.819,0.7,9,0,0,18.19,13.09,9.7
1/28/2023,6:30:00 PM,0.816,0.697,8.9,0,0,18.19,13.07,9.5
1/28/2023,6:45:00 PM,0.816,0.698,8.8,0,0,18.19,13.06,9.6
1/28/2023,7:00:00 PM,0.816,0.697,8.7,0,0,18.19,13.06,9.5
1/28/2023,7:15:00 PM,0.816,0.693,8.6,0,0,18.19,13.05,9.4
1/28/2023,7:30:00 PM,0.816,0.698,8.5,0,0,18.19,13.07,9.6
1/28/2023,7:45:00 PM,0.814,0.697,8.5,0,0,18.19,13.05,9.5
1/28/2023,8:00:00 PM,0.814,0.696,8.4,0,0,18.19,13.1,9.5
1/28/2023,8:15:00 PM,0.814,0.696,8.4,0,0,18.19,13.01,9.5
1/28/2023,8:30:00 PM,0.814,0.695,8.3,0,0,18.19,13.01,9.5
1/28/2023,8:45:00 PM,0.814,0.694,8.3,0,0,18.19,13.01,9.4
1/28/2023,9:00:00 PM,0.814,0.694,8.3,0,0,18.19,12.99,9.4
1/28/2023,9:15:00 PM,0.814,0.695,8.2,0,0,18.19,12.98,9.5
1/28/2023,9:30:00 PM,0.814,0.694,8.2,0,0,18.19,12.99,9.4
1/28/2023,9:45:00 PM,0.814,0.693,8.2,0,0,18.19,12.98,9.4
1/28/2023,10:00:00 PM,0.812,0.694,8.2,0,0,18.19,12.99,9.4
1/28/2023,10:15:00 PM,0.812,0.693,8.1,0,0,18.19,13.04,9.4
1/28/2023,10:30:00 PM,0.812,0.693,8.1,0,0,18.19,13,9.4
1/28/2023,10:45:00 PM,0.812,0.692,8.1,0,0,18.19,12.98,9.3
1/28/2023,11:00:00 PM,0.812,0.69,8.1,0,0,18.19,12.99,9.3
1/28/2023,11:15:00 PM,0.81,0.691,8.1,0,0,18.19,12.94,9.3
1/28/2023,11:30:00 PM,0.812,0.691,8.1,0,0,18.19,12.96,9.3
1/28/2023,11:45:00 PM,0.81,0.689,8.1,0,0,18.19,12.96,9.2
1/29/2023,12:00:00 AM,0.81,0.688,8.2,0,0,18.19,12.93,9.2
1/29/2023,12:15:00 AM,0.81,0.689,8.2,0,0,18.19,12.93,9.2
1/29/2023,12:30:00 AM,0.812,0.688,8.2,0,0,18.19,12.94,9.2
1/29/2023,12:45:00 AM,0.81,0.688,8.2,0,0,18.19,12.94,9.2
1/29/2023,1:00:00 AM,0.807,0.69,8.3,0,0,18.19,12.92,9.3
1/29/2023,1:15:00 AM,0.807,0.688,8.3,0,0,18.19,12.92,9.2
1/29/2023,1:30:00 AM,0.807,0.688,8.4,0,0,18.19,12.91,9.2
1/29/2023,1:45:00 AM,0.807,0.687,8.4,0,0,18.19,12.9,9.1
1/29/2023,2:00:00 AM,0.805,0.687,8.5,0,0,18.19,12.91,9.1
1/29/2023,2:15:00 AM,0.807,0.689,8.6,0,0,18.19,12.89,9.2
1/29/2023,2:30:00 AM,0.805,0.685,8.6,0,0,18.19,12.89,9.1
1/29/2023,2:45:00 AM,0.805,0.687,8.7,0,0,18.19,12.9,9.1
1/29/2023,3:00:00 AM,0.807,0.686,8.7,0,0,18.19,12.9,9.1
1/29/2023,3:15:00 AM,0.805,0.684,8.8,0,0,18.19,12.97,9
1/29/2023,3:30:00 AM,0.805,0.684,8.8,0,0,18.19,12.89,9
1/29/2023,3:45:00 AM,0.807,0.686,8.9,0,0,18.19,12.92,9.1
1/29/2023,4:00:00 AM,0.805,0.685,8.9,0,0,18.19,12.92,9.1
1/29/2023,4:15:00 AM,0.805,0.687,8.9,0,0,18.19,12.89,9.1
1/29/2023,4:30:00 AM,0.805,0.686,8.9,0,0,18.19,12.89,9.1
1/29/2023,4:45:00 AM,0.805,0.686,9,0,0,18.19,12.88,9.1
1/29/2023,5:00:00 AM,0.805,0.685,9,0,0,18.19,12.91,9.1
1/29/2023,5:15:00 AM,0.805,0.685,9,0,0,18.19,12.95,9.1
1/29/2023,5:30:00 AM,0.805,0.686,9,0,0,18.19,12.92,9.1
1/29/2023,5:45:00 AM,0.807,0.684,9,0,0,18.19,12.9,9
1/29/2023,6:00:00 AM,0.807,0.687,9,0,0,18.19,12.89,9.1
1/29/2023,6:15:00 AM,0.807,0.686,9,0,0,18.19,12.89,9.1
1/29/2023,6:30:00 AM,0.807,0.688,9,0,0,18.19,12.92,9.2
1/29/2023,6:45:00 AM,0.807,0.686,9,0,0,18.19,12.85,9.1
1/29/2023,7:00:00 AM,0.807,0.685,9,0,0,18.19,12.94,9.1
1/29/2023,7:15:00 AM,0.807,0.687,8.9,0,0,18.19,12.87,9.1
1/29/2023,7:30:00 AM,0.807,0.685,8.9,0,0,18.19,12.94,9.1
1/29/2023,7:45:00 AM,0.807,0.689,8.9,0,0,18.19,12.95,9.2
1/29/2023,8:00:00 AM,0.807,0.686,8.8,0,0,18.19,12.99,9.1
1/29/2023,8:15:00 AM,0.807,0.687,8.8,0,0,18.19,13.26,9.1
1/29/2023,8:30:00 AM,0.807,0.685,8.8,0,0,18.19,13.33,9.1
1/29/2023,8:45:00 AM,0.807,0.686,8.8,0,0,18.19,13.66,9.1
1/29/2023,9:00:00 AM,0.807,0.685,8.8,0,0,18.19,13.78,9.1
1/29/2023,9:15:00 AM,0.807,0.687,8.8,0,0,18.19,13.65,9.1
1/29/2023,9:30:00 AM,0.807,0.685,8.8,0,0,18.19,13.47,9.1
1/29/2023,9:45:00 AM,0.807,0.685,8.8,0,0,18.19,13.4,9.1
1/29/2023,10:00:00 AM,0.807,0.686,8.8,0,0,18.19,13.51,9.1
1/29/2023,10:15:00 AM,0.807,0.686,8.9,0,0,18.19,13.85,9.1
1/29/2023,10:30:00 AM,0.807,0.686,8.9,0,0,18.19,13.77,9.1
1/29/2023,10:45:00 AM,0.807,0.688,9,0,0,18.19,13.82,9.2
01/29/2023,11:00:00 AM,0.807,0.687,9.1,0,0,18.19,13.82,9.1
01/29/2023,11:15:00 AM,0.807,0.688,9.2,0,0,18.19,13.7,9.2
01/29/2023,11:30:00 AM,0.807,0.687,9.3,0,0,18.19,13.7,9.1
01/29/2023,11:45:00 AM,0.805,0.686,9.4,0,0,18.19,13.74,9.1
01/29/2023,12:00:00 PM,0.805,0.687,9.5,0,0,18.19,13.66,9.1
01/29/2023,12:15:00 PM,0.805,0.686,9.6,0,0,18.19,13.7,9.1
01/29/2023,12:30:00 PM,0.807,0.688,9.6,0,0,18.19,13.54,9.2
01/29/2023,12:45:00 PM,0.807,0.687,9.7,0,0,18.19,13.48,9.1
01/29/2023,1:00:00 PM,0.805,0.686,9.7,0,0,18.19,13.36,9.1
01/29/2023,1:15:00 PM,0.805,0.685,9.7,0,0,18.19,13.33,9.1
01/29/2023,1:30:00 PM,0.805,0.687,9.6,0,0,18.19,13.36,9.1
01/29/2023,1:45:00 PM,0.807,0.685,9.6,0,0,18.19,13.29,9.1
01/29/2023,2:00:00 PM,0.807,0.684,9.6,0,0,18.19,13.26,9
01/29/2023,2:15:00 PM,0.805,0.685,9.6,0,0,18.19,13.25,9.1
01/29/2023,2:30:00 PM,0.805,0.685,9.6,0,0,18.19,13.23,9.1
01/29/2023,2:45:00 PM,0.807,0.686,9.6,0,0,18.19,13.26,9.1
01/29/2023,3:00:00 PM,0.807,0.687,9.5,0,0,18.19,13.2,9.1
01/29/2023,3:15:00 PM,0.805,0.686,9.5,0,0,18.19,13.23,9.1
01/29/2023,3:30:00 PM,0.805,0.687,9.5,0,0,18.19,13.15,9.1
01/29/2023,3:45:00 PM,0.805,0.687,9.4,0,0,18.19,13.12,9.1
01/29/2023,4:00:00 PM,0.805,0.685,9.4,0,0,18.19,13.14,9.1
01/29/2023,4:15:00 PM,0.805,0.685,9.4,0,0,18.19,13.13,9.1
01/29/2023,4:30:00 PM,0.805,0.684,9.3,0,0,18.19,13.12,9
01/29/2023,4:45:00 PM,0.805,0.686,9.3,0,0,18.19,13.09,9.1
01/29/2023,5:00:00 PM,0.805,0.685,9.2,0,0,18.19,13.07,9.1
01/29/2023,5:15:00 PM,0.805,0.684,9.2,0,0,18.19,13.1,9
01/29/2023,5:30:00 PM,0.805,0.685,9.2,0,0,18.19,13.05,9.1
01/29/2023,5:45:00 PM,0.805,0.683,9.1,0,0,18.19,13.01,9
01/29/2023,6:00:00 PM,0.807,0.683,9.1,0,0,18.19,13.05,9
01/29/2023,6:15:00 PM,0.805,0.684,9.1,0,0,18.19,12.99,9
01/29/2023,6:30:00 PM,0.805,0.684,9,0,0,18.19,13.07,9
01/29/2023,6:45:00 PM,0.805,0.683,9,0,0,18.19,12.99,9
01/29/2023,7:00:00 PM,0.803,0.682,9,0,0,18.19,13.01,9
01/29/2023,7:15:00 PM,0.803,0.683,9,0,0,18.19,12.97,9
01/29/2023,7:30:00 PM,0.803,0.682,9,0,0,18.19,13.01,9
01/29/2023,7:45:00 PM,0.805,0.684,9,0,0,18.19,12.95,9
01/29/2023,8:00:00 PM,0.805,0.683,9,0,0,18.19,12.94,9
01/29/2023,8:15:00 PM,0.805,0.684,9,0,0,18.19,12.96,9
01/29/2023,8:30:00 PM,0.803,0.682,8.9,0,0,18.19,12.93,9
01/29/2023,8:45:00 PM,0.803,0.683,8.9,0,0,18.19,12.91,9
01/29/2023,9:00:00 PM,0.803,0.683,8.9,0,0,18.19,12.96,9
01/29/2023,9:15:00 PM,0.805,0.685,8.9,0,0,18.19,12.98,9.1
01/29/2023,9:30:00 PM,0.803,0.685,8.9,0,0,18.19,12.94,9.1
01/29/2023,9:45:00 PM,0.803,0.684,8.9,0,0,18.19,12.97,9
01/29/2023,10:00:00 PM,0.805,0.684,8.8,0,0,18.19,12.91,9
01/29/2023,10:15:00 PM,0.807,0.686,8.8,0,0,18.19,12.97,9.1
01/29/2023,10:30:00 PM,0.805,0.681,8.8,0,0,18.19,12.89,8.9
01/29/2023,10:45:00 PM,0.805,0.686,8.8,0,0,18.19,12.9,9.1
01/29/2023,11:00:00 PM,0.807,0.689,8.7,0,0,18.19,12.95,9.2
01/29/2023,11:15:00 PM,0.807,0.691,8.7,0,0,18.19,12.88,9.3
01/29/2023,11:30:00 PM,0.807,0.686,8.7,0,0,18.19,12.88,9.1
01/29/2023,11:45:00 PM,0.807,0.689,8.6,0,0,18.19,12.9,9.2
01/30/2023,12:00:00 AM,0.807,0.686,8.5,0,0,18.19,12.91,9.1
01/30/2023,12:15:00 AM,0.807,0.684,8.5,0,0,18.19,12.88,9
01/30/2023,12:30:00 AM,0.807,0.685,8.5,0,0,18.19,12.9,9.1
01/30/2023,12:45:00 AM,0.81,0.687,8.5,0,0,18.19,12.84,9.1
01/30/2023,1:00:00 AM,0.805,0.684,8.4,0,0,18.19,12.9,9
01/30/2023,1:15:00 AM,0.805,0.681,8.3,0,0,18.19,12.85,8.9
01/30/2023,1:30:00 AM,0.805,0.682,8.3,0,0,18.19,12.89,9
01/30/2023,1:45:00 AM,0.803,0.684,8.2,0,0,18.19,12.89,9
01/30/2023,2:00:00 AM,0.803,0.681,8.2,0,0,18.19,12.84,8.9
01/30/2023,2:15:00 AM,0.803,0.681,8.2,0,0,18.19,12.84,8.9
01/30/2023,2:30:00 AM,0.803,0.681,8.2,0,0,18.19,12.83,8.9
01/30/2023,2:45:00 AM,0.8,0.681,8.1,0,0,18.19,12.89,8.9
01/30/2023,3:00:00 AM,0.8,0.681,8.1,0,0,18.19,12.83,8.9
01/30/2023,3:15:00 AM,0.803,0.681,8.1,0,0,18.19,12.83,8.9
01/30/2023,3:30:00 AM,0.8,0.678,8,0,0,18.19,12.83,8.8
01/30/2023,3:45:00 AM,0.798,0.679,8,0,0,18.19,12.85,8.8
01/30/2023,4:00:00 AM,0.8,0.678,8,0,0,18.19,12.84,8.8
01/30/2023,4:15:00 AM,0.8,0.679,8,0,0,18.19,12.82,8.8
01/30/2023,4:30:00 AM,0.8,0.679,7.9,0,0,18.19,12.82,8.8
01/30/2023,4:45:00 AM,0.798,0.676,7.9,0,0,18.19,12.91,8.7
01/30/2023,5:00:00 AM,0.798,0.679,7.9,0,0,18.19,12.86,8.8
01/30/2023,5:15:00 AM,0.796,0.676,7.8,0,0,18.19,12.84,8.7
01/30/2023,5:30:00 AM,0.796,0.673,7.8,0,0,18.19,12.83,8.6
01/30/2023,5:45:00 AM,0.793,0.675,7.8,0,0,18.19,12.83,8.7
01/30/2023,6:00:00 AM,0.793,0.673,7.7,0,0,18.19,12.83,8.6
01/30/2023,6:15:00 AM,0.793,0.676,7.7,0,0,18.19,12.87,8.7
01/30/2023,6:30:00 AM,0.796,0.674,7.6,0,0,18.19,12.85,8.6
01/30/2023,6:45:00 AM,0.793,0.673,7.6,0,0,18.19,12.85,8.6
01/30/2023,7:00:00 AM,0.793,0.67,7.6,0,0,18.19,12.82,8.5
01/30/2023,7:15:00 AM,0.793,0.675,7.5,0,0,18.19,12.83,8.7
01/30/2023,7:30:00 AM,0.793,0.672,7.5,0,0,18.19,12.86,8.6
01/30/2023,7:45:00 AM,0.791,0.67,7.4,0,0,18.19,12.91,8.5
01/30/2023,8:00:00 AM,0.793,0.671,7.4,0,0,18.19,13.64,8.5
01/30/2023,8:15:00 AM,0.791,0.67,7.4,0,0,18.19,13.87,8.5
01/30/2023,8:30:00 AM,0.789,0.667,7.4,0,0,18.19,13.85,8.4
01/30/2023,8:45:00 AM,0.789,0.667,7.3,0,0,18.19,13.82,8.4
01/30/2023,9:00:00 AM,0.789,0.668,7.3,0,0,18.19,13.83,8.4
01/30/2023,9:15:00 AM,0.789,0.666,7.3,0,0,18.19,13.87,8.3
01/30/2023,9:30:00 AM,0.786,0.666,7.2,0,0,18.19,13.85,8.3
01/30/2023,9:45:00 AM,0.786,0.667,7.2,0,0,18.19,13.85,8.4
01/30/2023,10:00:00 AM,0.786,0.666,7.2,0,0,18.19,13.81,8.3
01/30/2023,10:15:00 AM,0.786,0.665,7.3,0,0,18.19,13.8,8.3
01/30/2023,10:30:00 AM,0.786,0.666,7.4,0,0,18.19,13.84,8.3
01/30/2023,10:45:00 AM,0.784,0.663,7.5,0,0,18.19,13.85,8.2
01/30/2023,11:00:00 AM,0.782,0.663,7.7,0,0,18.19,13.82,8.2
01/30/2023,11:15:00 AM,0.78,0.661,7.8,0,0,18.19,13.79,8.1
01/30/2023,11:30:00 AM,0.782,0.658,7.9,0,0,18.19,13.84,8
01/30/2023,11:45:00 AM,0.78,0.66,8,0,0,18.19,13.84,8.1
01/30/2023,12:00:00 PM,0.782,0.66,8.1,0,0,18.19,13.84,8.1
01/30/2023,12:15:00 PM,0.782,0.662,8.2,0,0,18.19,13.84,8.1
01/30/2023,12:30:00 PM,0.78,0.66,8.3,0,0,18.19,13.79,8.1
01/30/2023,12:45:00 PM,0.782,0.661,8.4,0,0,18.19,13.84,8.1
01/30/2023,1:00:00 PM,0.78,0.663,8.5,0,0,18.19,13.87,8.2
01/30/2023,1:15:00 PM,0.78,0.663,8.6,0,0,18.19,13.79,8.2
01/30/2023,1:30:00 PM,0.782,0.662,8.7,0,0,18.19,13.49,8.1
01/30/2023,1:45:00 PM,0.78,0.659,8.8,0,0,18.19,13.39,8
01/30/2023,2:00:00 PM,0.78,0.662,9,0,0,18.19,13.36,8.1
01/30/2023,2:15:00 PM,0.777,0.659,9.2,0,0,18.19,13.33,8
01/30/2023,2:30:00 PM,0.777,0.661,9.4,0,0,18.19,13.39,8.1
01/30/2023,2:45:00 PM,0.777,0.66,9.6,0,0,18.19,13.33,8.1
01/30/2023,3:00:00 PM,0.777,0.654,9.7,0,0,18.19,13.31,7.8
01/30/2023,3:15:00 PM,0.777,0.656,9.7,0,0,18.19,13.33,7.9
01/30/2023,3:30:00 PM,0.777,0.655,9.8,0,0,18.19,13.29,7.8
01/30/2023,3:45:00 PM,0.775,0.656,9.7,0,0,18.19,13.26,7.9
01/30/2023,4:00:00 PM,0.775,0.655,9.6,0,0,18.19,13.23,7.8
01/30/2023,4:15:00 PM,0.773,0.656,9.5,0,0,18.19,13.26,7.9
01/30/2023,4:30:00 PM,0.775,0.654,9.3,0,0,18.19,13.22,7.8
01/30/2023,4:45:00 PM,0.775,0.656,9.1,0,0,18.19,13.18,7.9
01/30/2023,5:00:00 PM,0.773,0.654,8.9,0,0,18.19,13.17,7.8
01/30/2023,5:15:00 PM,0.773,0.654,8.7,0,0,18.19,13.14,7.8
01/30/2023,5:30:00 PM,0.773,0.652,8.6,0,0,18.19,13.18,7.7
01/30/2023,5:45:00 PM,0.77,0.651,8.4,0,0,18.19,13.14,7.7
01/30/2023,6:00:00 PM,0.77,0.649,8.3,0,0,18.19,13.09,7.6
01/30/2023,6:15:00 PM,0.77,0.651,8.1,0,0,18.19,13.1,7.7
01/30/2023,6:30:00 PM,0.773,0.653,8,0,0,18.19,13.08,7.8
01/30/2023,6:45:00 PM,0.775,0.654,7.9,0,0,18.19,13.11,7.8
01/30/2023,7:00:00 PM,0.773,0.652,7.7,0,0,18.19,13.13,7.7
01/30/2023,7:15:00 PM,0.775,0.653,7.6,0,0,18.19,13.06,7.8
01/30/2023,7:30:00 PM,0.773,0.653,7.5,0,0,18.19,13.05,7.8
01/30/2023,7:45:00 PM,0.775,0.654,7.4,0,0,18.19,13.04,7.8
01/30/2023,8:00:00 PM,0.775,0.653,7.3,0,0,18.19,13.04,7.8
01/30/2023,8:15:00 PM,0.775,0.653,7.2,0,0,18.19,13.01,7.8
01/30/2023,8:30:00 PM,0.775,0.654,7.1,0,0,18.19,13.06,7.8
01/30/2023,8:45:00 PM,0.773,0.653,7,0,0,18.19,13.01,7.8
01/30/2023,9:00:00 PM,0.773,0.651,6.9,0,0,18.19,13.02,7.7
01/30/2023,9:15:00 PM,0.775,0.653,6.8,0,0,18.19,13,7.8
01/30/2023,9:30:00 PM,0.775,0.653,6.8,0,0,18.19,13,7.8
01/30/2023,9:45:00 PM,0.773,0.653,6.7,0,0,18.19,12.99,7.8
01/30/2023,10:00:00 PM,0.773,0.652,6.6,0,0,18.19,12.97,7.7
01/30/2023,10:15:00 PM,0.775,0.653,6.5,0,0,18.19,12.99,7.8
01/30/2023,10:30:00 PM,0.773,0.653,6.5,0,0,18.19,13,7.8
01/30/2023,10:45:00 PM,0.775,0.651,6.4,0,0,18.19,12.96,7.7
01/30/2023,11:00:00 PM,0.77,0.65,6.3,0,0,18.19,12.99,7.6
01/30/2023,11:15:00 PM,0.773,0.653,6.3,0,0,18.19,12.94,7.8
01/30/2023,11:30:00 PM,0.773,0.651,6.2,0,0,18.19,12.94,7.7
01/30/2023,11:45:00 PM,0.773,0.651,6.1,0,0,18.19,12.92,7.7
01/31/2023,12:00:00 AM,0.773,0.652,6,0,0,18.19,12.92,7.7
01/31/2023,12:15:00 AM,0.773,0.652,6,0,0,18.19,12.9,7.7
01/31/2023,12:30:00 AM,0.77,0.648,5.9,0,0,18.19,12.91,7.6
01/31/2023,12:45:00 AM,0.77,0.647,5.8,0,0,18.19,12.89,7.5
01/31/2023,1:00:00 AM,0.77,0.646,5.8,0,0,18.19,12.94,7.5
01/31/2023,1:15:00 AM,0.77,0.646,5.7,0,0,18.19,12.89,7.5
01/31/2023,1:30:00 AM,0.77,0.647,5.7,0,0,18.19,12.89,7.5
01/31/2023,1:45:00 AM,0.77,0.647,5.6,0,0,18.19,12.91,7.5
01/31/2023,2:00:00 AM,0.77,0.649,5.6,0,0,18.19,12.92,7.6
01/31/2023,2:15:00 AM,0.77,0.647,5.6,0,0,18.19,12.88,7.5
01/31/2023,2:30:00 AM,0.77,0.647,5.5,0,0,18.19,12.85,7.5
01/31/2023,2:45:00 AM,0.768,0.648,5.5,0,0,18.19,12.87,7.6
01/31/2023,3:00:00 AM,0.768,0.649,5.4,0,0,18.19,12.88,7.6
01/31/2023,3:15:00 AM,0.77,0.648,5.4,0,0,18.19,12.9,7.6
01/31/2023,3:30:00 AM,0.768,0.647,5.4,0,0,18.19,12.85,7.5
01/31/2023,3:45:00 AM,0.768,0.645,5.4,0,0,18.19,12.85,7.4
01/31/2023,4:00:00 AM,0.77,0.647,5.4,0,0,18.19,12.85,7.5
